crime,scope,t,trend,trend_season,shared_time_effect
causing_death_or_serious_injury_unlawful_driving,PFA,20,-12.774492560880434,-12.774492560880434,-0.10690898772775004
causing_death_or_serious_injury_unlawful_driving,PFA,21,-12.792631123626672,-12.699800934236299,0.12084006045968078
causing_death_or_serious_injury_unlawful_driving,PFA,22,-12.80530405166688,-12.607098917191939,-0.06735217214075258
causing_death_or_serious_injury_unlawful_driving,PFA,23,-12.808704016556074,-12.723459743896816,-0.0924253801293237
causing_death_or_serious_injury_unlawful_driving,PFA,24,-12.799023689849264,-12.799023689849264,0.0942819826916278
causing_death_or_serious_injury_unlawful_driving,PFA,25,-12.772455743101462,-12.67962555371109,0.10612890114730257
causing_death_or_serious_injury_unlawful_driving,PFA,26,-12.725205303416748,-12.52700016894181,0.026262178104915237
causing_death_or_serious_injury_unlawful_driving,PFA,27,-12.656118074303237,-12.570873801643977,-0.04959348001488968
causing_death_or_serious_injury_unlawful_driving,PFA,28,-12.569931233981766,-12.569931233981766,0.048183764469692386
causing_death_or_serious_injury_unlawful_driving,PFA,29,-12.472179115814011,-12.379348926423638,-0.07759988927929894
causing_death_or_serious_injury_unlawful_driving,PFA,30,-12.368396053161655,-12.170190918686714,-0.0605099482286815
causing_death_or_serious_injury_unlawful_driving,PFA,31,-12.264116379386376,-12.178872106727118,-0.08036303364900232
causing_death_or_serious_injury_unlawful_driving,PFA,32,-12.16487442784985,-12.16487442784985,0.10479895840059181
causing_death_or_serious_injury_unlawful_driving,PFA,33,-12.076204531913756,-11.983374342523383,-0.03166164274592971
causing_death_or_serious_injury_unlawful_driving,PFA,34,-12.003641024939771,-11.805435890464832,-0.045210364487543266
causing_death_or_serious_injury_unlawful_driving,PFA,35,-11.95241914842762,-11.867174875768361,0.08185384984034585
causing_death_or_serious_injury_unlawful_driving,PFA,36,-11.923298843424012,-11.923298843424012,0.03760495981693357
causing_death_or_serious_injury_unlawful_driving,PFA,37,-11.913594955824966,-11.820764766434593,-0.0038426481191790396
causing_death_or_serious_injury_unlawful_driving,PFA,38,-11.92053371171554,-11.722328577240601,-0.03739810476751071
causing_death_or_serious_injury_unlawful_driving,PFA,39,-11.941341337180805,-11.856097064521547,0.027120611990246138
causing_death_or_serious_injury_unlawful_driving,PFA,40,-11.973244058305816,-11.973244058305816,-0.001547989330696105
causing_death_or_serious_injury_unlawful_driving,PFA,41,-12.013468101175638,-11.920637911785265,-0.006382263702505944
causing_death_or_serious_injury_unlawful_driving,PFA,42,-12.059239691875334,-11.861034557400394,-0.0029155100862414663
causing_death_or_serious_injury_unlawful_driving,PFA,43,-12.107785056489968,-12.02254078383071,-0.007403799833706888
common_assault,CSP,0,-6.716769951219318,-6.716769951219318,0.019746531047818035
common_assault,CSP,1,-6.656520274580032,-6.639569946282048,-0.002603113232104589
common_assault,CSP,2,-6.596846380995466,-6.613891521387692,0.029783330187143183
common_assault,CSP,3,-6.538324053520341,-6.60248727125394,0.01660319434237236
common_assault,CSP,4,-6.481529075209382,-6.481529075209382,-0.024486122468311916
common_assault,CSP,5,-6.427037229117308,-6.410086900819324,-0.05502852168383622
common_assault,CSP,6,-6.37542429829884,-6.392469438691065,-0.022331127927753085
common_assault,CSP,7,-6.327266065808698,-6.391429283542297,-0.0151978566423753
common_assault,CSP,8,-6.283138314701604,-6.283138314701604,0.004823856752495071
common_assault,CSP,9,-6.243605705247036,-6.2266553769490525,-0.021979387664156254
common_assault,CSP,10,-6.208800499438052,-6.225845639830277,0.0067476577068489646
common_assault,CSP,11,-6.178293258612825,-6.242456476346423,-0.009172495618997377
common_assault,CSP,12,-6.151617004709321,-6.151617004709321,0.023031463405781567
common_assault,CSP,13,-6.128304759665505,-6.111354431367521,0.02858066433546752
common_assault,CSP,14,-6.1078895454193445,-6.124934685811571,0.030676033383923003
common_assault,CSP,15,-6.089904383908807,-6.154067601642406,0.03842865302509418
common_assault,CSP,16,-6.073882297071857,-6.073882297071857,0.025540575463953486
common_assault,CSP,17,-6.059356306846463,-6.042405978548479,0.01978193711988213
common_assault,CSP,18,-6.045899383387653,-6.062944523779878,0.048541069117563417
common_assault,CSP,19,-6.033379739142169,-6.097542956875768,0.056789700105951295
common_assault,CSP,20,-6.021797915025772,-6.021797915025772,-0.132466562150833
common_assault,CSP,21,-6.011155076145112,-5.994204747847128,-0.0013499900537525616
common_assault,CSP,22,-6.001452387606839,-6.018497527999065,-0.10723239572868483
common_assault,CSP,23,-5.992691014517603,-6.056854232251202,-0.1576099223530666
common_assault,CSP,24,-5.984872121984055,-5.984872121984055,0.010883485333298797
common_assault,CSP,25,-5.9779968751128445,-5.961046546814861,0.04080340857402123
common_assault,CSP,26,-5.972066438187832,-5.989111578580057,0.05357959960820834
common_assault,CSP,27,-5.967081801060897,-6.031245018794496,0.05025459015267986
common_assault,CSP,28,-5.963043564403153,-5.963043564403153,0.05096886505406464
common_assault,CSP,29,-5.959952276226998,-5.943001947929014,0.03599731971884717
common_assault,CSP,30,-5.957808484544833,-5.974853624937059,0.0007233124957263816
common_assault,CSP,31,-5.956612737369058,-6.020775955102657,0.019093230430342254
common_assault,CSP,32,-5.956365582712072,-5.956365582712072,0.02411298070554469
common_assault,CSP,33,-5.957067568586278,-5.940117240288294,-0.01574106442114093
common_assault,CSP,34,-5.958719243004073,-5.9757643833962995,-0.012210623557607556
common_assault,CSP,35,-5.961317155597393,-6.025480373330992,-0.007944363783607506
common_assault,CSP,36,-5.964798028379294,-5.964798028379294,-0.01791590450550006
common_assault,CSP,37,-5.969052527943365,-5.952102199645381,-0.04553217520414102
common_assault,CSP,38,-5.973970136177867,-5.991015276570092,-0.022861793724141773
common_assault,CSP,39,-5.979440334971061,-6.04360355270466,-0.012486628772578664
common_assault,CSP,40,-5.985352606211209,-5.985352606211209,0.014685648669001647
common_assault,CSP,41,-5.991596431786574,-5.97464610348859,0.016819361049811715
common_assault,CSP,42,-5.998061293585414,-6.015106433977641,-0.003455237783566047
common_assault,CSP,43,-6.004636673495994,-6.068799891229593,0.021011711674942205
common_assault,PFA,0,-6.643141073422766,-6.643141073422766,0.03453312824003897
common_assault,PFA,1,-6.586986047433426,-6.566639076721816,0.014382396729421517
common_assault,PFA,2,-6.531329210388008,-6.550648464755966,0.01448138251370821
common_assault,PFA,3,-6.476668751230434,-6.543552127010222,0.0013406914245632667
common_assault,PFA,4,-6.423502858904629,-6.423502858904629,-0.03645644570862477
common_assault,PFA,5,-6.372329722354514,-6.351982751642904,-0.06480500275439326
common_assault,PFA,6,-6.323647530524011,-6.342966784891968,-0.023728446395784877
common_assault,PFA,7,-6.277954472357041,-6.344837848136828,-0.01011879483149532
common_assault,PFA,8,-6.235748736797529,-6.235748736797529,0.007093054753246783
common_assault,PFA,9,-6.197519516338806,-6.177172545627196,-0.02036778293088435
common_assault,PFA,10,-6.16340626645757,-6.182725520825527,0.016180100456767554
common_assault,PFA,11,-6.13309412187578,-6.199977497655568,-0.0014320792005300125
common_assault,PFA,12,-6.1062378542946645,-6.1062378542946645,0.024785361089050387
common_assault,PFA,13,-6.0824922354154465,-6.062145264703837,0.027956816363691364
common_assault,PFA,14,-6.06151203693935,-6.080831291307308,0.03422091720814691
common_assault,PFA,15,-6.042952030567602,-6.10983540634739,0.040424388760088414
common_assault,PFA,16,-6.026466988001426,-6.026466988001426,0.024717611480991344
common_assault,PFA,17,-6.011711680942047,-5.991364710230437,0.015218206829730956
common_assault,PFA,18,-5.998361875844169,-6.017681130212127,0.047739271211539445
common_assault,PFA,19,-5.986248503512418,-6.053131879292206,0.05667922420736038
common_assault,PFA,20,-5.975272039872322,-5.975272039872322,-0.1393277543865459
common_assault,PFA,21,-5.965333288892424,-5.944986318180814,-0.007264275849210264
common_assault,PFA,22,-5.9563330545412745,-5.975652308909232,-0.10887493533483093
common_assault,PFA,23,-5.948172140787418,-6.015055516567206,-0.1563479823762421
common_assault,PFA,24,-5.940751351599404,-5.940751351599404,0.012827389108749865
common_assault,PFA,25,-5.933971490945779,-5.913624520234169,0.04362351797111672
common_assault,PFA,26,-5.927733632144015,-5.947052886511973,0.06002771736544943
common_assault,PFA,27,-5.9219959504838275,-5.988879326263615,0.05303195184109764
common_assault,PFA,28,-5.91684402329676,-5.91684402329676,0.05328642063720875
common_assault,PFA,29,-5.912380666245605,-5.892033695533995,0.033446006372076335
common_assault,PFA,30,-5.90870869499315,-5.928027949361107,0.004019436382950285
common_assault,PFA,31,-5.905930925202185,-5.972814300981972,0.017760516360479667
common_assault,PFA,32,-5.904150172535501,-5.904150172535501,0.017738328134629475
common_assault,PFA,33,-5.903469252655885,-5.883122281944275,-0.024254608108436035
common_assault,PFA,34,-5.903990981226128,-5.923310235594086,-0.018718209679144556
common_assault,PFA,35,-5.905808835655206,-5.972692211434993,-0.010091581714224784
common_assault,PFA,36,-5.908876565406139,-5.908876565406139,-0.010850784391697389
common_assault,PFA,37,-5.913040357092462,-5.892693386380852,-0.029204210514223918
common_assault,PFA,38,-5.918143630437688,-5.9374628848056465,-0.018682027551598947
common_assault,PFA,39,-5.924029805165337,-5.990913180945125,-0.015329970949950408
common_assault,PFA,40,-5.930542300998924,-5.930542300998924,0.01081517344905061
common_assault,PFA,41,-5.937524537661963,-5.917177566950353,0.01116659386382762
common_assault,PFA,42,-5.944819934877969,-5.964139189245927,-0.00496958442006708
common_assault,PFA,43,-5.95227191237046,-6.019155288150247,0.023720125769187177
drug_trafficking,CSP,0,-9.215588910032018,-9.215588910032018,-0.024098882781278176
drug_trafficking,CSP,1,-9.233968825828269,-9.24979596665283,0.008359725025708385
drug_trafficking,CSP,2,-9.251305813835677,-9.263068136850405,0.03324114202652393
drug_trafficking,CSP,3,-9.266556946265414,-9.26791953894199,-0.0755001876549593
drug_trafficking,CSP,4,-9.278679295328638,-9.278679295328638,0.017827213594935144
drug_trafficking,CSP,5,-9.286629933236512,-9.302457074061072,0.0426920253234696
drug_trafficking,CSP,6,-9.289365932200196,-9.301128255214923,-0.034406878359112665
drug_trafficking,CSP,7,-9.285844364430854,-9.287206957107431,0.0706903540680694
drug_trafficking,CSP,8,-9.275022302139652,-9.275022302139652,-0.01956198686214196
drug_trafficking,CSP,9,-9.255887482195416,-9.271714623019978,0.04726328868334569
drug_trafficking,CSP,10,-9.228619730033921,-9.240382053048648,0.01674928031559116
drug_trafficking,CSP,11,-9.194947436303304,-9.19631002897988,0.03766430675611691
drug_trafficking,CSP,12,-9.156702484871335,-9.156702484871335,-0.03823222244866053
drug_trafficking,CSP,13,-9.11571675960578,-9.13154390043034,-0.03493138086601818
drug_trafficking,CSP,14,-9.073822144374413,-9.08558446738914,-0.06168560431913427
drug_trafficking,CSP,15,-9.03285052304501,-9.034213115721585,0.008899517011158455
drug_trafficking,CSP,16,-8.99463377948533,-8.99463377948533,-0.04907238191653644
drug_trafficking,CSP,17,-8.961003797563155,-8.976830938387717,-0.10205671705762027
drug_trafficking,CSP,18,-8.93354669578334,-8.945309018798067,-0.07066546166720628
drug_trafficking,CSP,19,-8.912032233015474,-8.913394825692048,-0.03842645890248469
drug_trafficking,CSP,20,-8.895416070364494,-8.895416070364494,0.12281615580787136
drug_trafficking,CSP,21,-8.882650028851552,-8.898477169676115,0.10663882082862869
drug_trafficking,CSP,22,-8.872685929497791,-8.88444825251252,0.1416328471378569
drug_trafficking,CSP,23,-8.864475593324363,-8.86583818600094,0.10625582948083792
drug_trafficking,CSP,24,-8.856970841352405,-8.856970841352405,0.06770645057683332
drug_trafficking,CSP,25,-8.84912349460307,-8.864950635427633,-0.08370715448140637
drug_trafficking,CSP,26,-8.839886662163822,-8.85164898517855,-0.060844104241222344
drug_trafficking,CSP,27,-8.828486523180928,-8.829849115857504,-0.06592558523133563
drug_trafficking,CSP,28,-8.814758512167744,-8.814758512167744,-0.11430645926373124
drug_trafficking,CSP,29,-8.798620499881789,-8.81444764070635,-0.041549303023119113
drug_trafficking,CSP,30,-8.779990357080582,-8.79175268009531,-0.010388276288712233
drug_trafficking,CSP,31,-8.758785954521642,-8.760148547198217,0.021238145884876058
drug_trafficking,CSP,32,-8.734925162962487,-8.734925162962487,0.03176426107261864
drug_trafficking,CSP,33,-8.708325853160638,-8.7241529939852,0.056209678485406374
drug_trafficking,CSP,34,-8.678905895873616,-8.690668218888343,-0.033928132762721885
drug_trafficking,CSP,35,-8.646598407188792,-8.647960999865369,-0.05308287064160717
drug_trafficking,CSP,36,-8.611564618499536,-8.611564618499536,-0.06976845766352668
drug_trafficking,CSP,37,-8.574141364813471,-8.589968505638032,-0.0023668896207938027
drug_trafficking,CSP,38,-8.534669998273001,-8.54643232128773,0.09590697035933754
drug_trafficking,CSP,39,-8.49349187102053,-8.494854463697104,0.09182292142246731
drug_trafficking,CSP,40,-8.450948335198452,-8.450948335198452,0.07409189765310026
drug_trafficking,CSP,41,-8.407380742949174,-8.423207883773735,0.0038128072959404983
drug_trafficking,CSP,42,-8.363130446415093,-8.37489276942982,-0.017391576996026236
drug_trafficking,CSP,43,-8.318538797738611,-8.319901390415188,-0.10165429425349987
drug_trafficking,PFA,0,-9.086597137862825,-9.086597137862825,-0.018404920827476468
drug_trafficking,PFA,1,-9.106471056134755,-9.12213619498986,0.011550083426019585
drug_trafficking,PFA,2,-9.125265989548868,-9.13841565059152,0.026720197223841318
drug_trafficking,PFA,3,-9.141902953247351,-9.140881038031484,-0.0744578962943698
drug_trafficking,PFA,4,-9.155302962372389,-9.155302962372389,0.010778815213619496
drug_trafficking,PFA,5,-9.16438703206616,-9.180052170921265,0.03726433321261598
drug_trafficking,PFA,6,-9.168076177470853,-9.181225838513503,-0.03426355615667938
drug_trafficking,PFA,7,-9.165291413728655,-9.164269498512786,0.08776088461392753
drug_trafficking,PFA,8,-9.154953755981742,-9.154953755981742,-0.02634690601190698
drug_trafficking,PFA,9,-9.13601661973279,-9.151681758587895,0.04456144792612727
drug_trafficking,PFA,10,-9.10869298449824,-9.121842645540893,0.011699449448525398
drug_trafficking,PFA,11,-9.074832047998955,-9.073810132783088,0.024287297208261404
drug_trafficking,PFA,12,-9.03639235917241,-9.03639235917241,-0.02644631280330714
drug_trafficking,PFA,13,-8.99533246695609,-9.010997605811195,-0.03473989254673266
drug_trafficking,PFA,14,-8.953610920287474,-8.966760581330126,-0.04753215455396646
drug_trafficking,PFA,15,-8.91318626810405,-8.912164352888183,0.0028297135101953245
drug_trafficking,PFA,16,-8.876017059343296,-8.876017059343296,-0.04476933195063181
drug_trafficking,PFA,17,-8.844061842942693,-8.859726981797799,-0.09168997823988244
drug_trafficking,PFA,18,-8.819000361313677,-8.832150022356329,-0.06518401870451533
drug_trafficking,PFA,19,-8.800451802386073,-8.799429887170206,-0.03089713156777197
drug_trafficking,PFA,20,-8.787111807472174,-8.787111807472174,0.1174255733005406
drug_trafficking,PFA,21,-8.777671661532292,-8.793336800387397,0.08769285344278197
drug_trafficking,PFA,22,-8.770822649526743,-8.783972310569395,0.11977878784098869
drug_trafficking,PFA,23,-8.765256056415847,-8.76423414119998,0.10500481575970724
drug_trafficking,PFA,24,-8.759663167159914,-8.759663167159914,0.05934396006570738
drug_trafficking,PFA,25,-8.752735266719267,-8.768400405574372,-0.07654293669830078
drug_trafficking,PFA,26,-8.743165672039952,-8.756315333082604,-0.055218722292150274
drug_trafficking,PFA,27,-8.730078481043579,-8.729056565827712,-0.05578443532092187
drug_trafficking,PFA,28,-8.713558920903816,-8.713558920903816,-0.11093635708979173
drug_trafficking,PFA,29,-8.693822265881302,-8.709487404736407,-0.03549450450199532
drug_trafficking,PFA,30,-8.671083790236663,-8.684233451279313,-9.898066928523915e-05
drug_trafficking,PFA,31,-8.645558768230536,-8.64453685301467,0.02418516265799187
drug_trafficking,PFA,32,-8.617462474123553,-8.617462474123553,0.035676907388564355
drug_trafficking,PFA,33,-8.587010182176346,-8.602675321031452,0.05711435413855601
